time,dvv_mean,err_mean,npairs_used
2019-01-11 12:00:00+00:00,0.038445549082969675,0.1019897775385915,6
2019-01-12 12:00:00+00:00,0.04864829371387552,0.09724969136044251,6
2019-01-13 12:00:00+00:00,0.0026281465032119504,0.10772785287296281,6
2019-01-14 12:00:00+00:00,-0.007023787947221791,0.09914663674427167,6
2019-01-15 12:00:00+00:00,0.021024581920261038,0.1133316545475995,6
2019-01-16 12:00:00+00:00,-0.06335525292548054,0.10573516069262479,6
2019-01-17 12:00:00+00:00,-0.034209315115722685,0.10860173564930922,6
2019-01-18 12:00:00+00:00,-0.030909814514542534,0.11138933816769506,6
2019-01-19 12:00:00+00:00,-0.0756890596992157,0.11396058553791848,6
2019-01-20 12:00:00+00:00,-0.08043841193810121,0.11173856581319914,6
2019-01-21 12:00:00+00:00,-0.12783375960261034,0.11522336901146296,6
2019-01-22 12:00:00+00:00,-0.11281013120115171,0.11129511397931616,6
2019-01-23 12:00:00+00:00,-0.11551574622378505,0.11235338807095656,6
2019-01-24 12:00:00+00:00,-0.1057275514297147,0.12093178466162155,6
2019-01-25 12:00:00+00:00,-0.055786169816172744,0.11672640051620127,6
2019-01-26 12:00:00+00:00,-0.04948653120587967,0.12182029352225723,6
2019-01-27 12:00:00+00:00,-0.05828690166048613,0.12367607717944731,6
2019-01-28 12:00:00+00:00,-0.10816527453666175,0.12755160429043666,6
2019-01-29 12:00:00+00:00,-0.13220022877863757,0.1355168032664585,6
2019-01-30 12:00:00+00:00,-0.1505565851941155,0.13199013921073044,6
2019-01-31 12:00:00+00:00,-0.16126372216696552,0.1289055295442219,6
2019-02-01 12:00:00+00:00,-0.08952962445417777,0.12765561441771206,6
2019-02-02 12:00:00+00:00,-0.13900723289612812,0.13000750473371628,6
2019-02-03 12:00:00+00:00,-0.10437311959300556,0.13817834385568606,6
2019-02-04 12:00:00+00:00,-0.07612055017321588,0.1366462399499861,6
2019-02-05 12:00:00+00:00,0.029009126221472076,0.15369944725009493,6
2019-02-06 12:00:00+00:00,0.13648725181422477,0.14499644600986353,6
2019-02-07 12:00:00+00:00,0.014382319393004725,0.1430500408135444,6
2019-02-08 12:00:00+00:00,0.06715659180877181,0.14348197230297907,6
2019-02-09 12:00:00+00:00,-0.08202338447210732,0.13451426745936354,6
2019-02-10 12:00:00+00:00,0.03526717190944204,0.1386819444715001,6
2019-02-11 12:00:00+00:00,-0.021515091205366106,0.1345638381672591,6
2019-02-12 12:00:00+00:00,-0.05606940869362648,0.14259696378388317,6
2019-02-13 12:00:00+00:00,-0.06469330155376779,0.13842638813828873,6
2019-02-14 12:00:00+00:00,-0.0356255521646452,0.12972529247103273,6
2019-02-15 12:00:00+00:00,0.07715942314765611,0.11897198031343591,6
2019-02-16 12:00:00+00:00,0.0644840685279221,0.12118612637439585,6
2019-02-17 12:00:00+00:00,0.04171823428625115,0.11854580845305811,6
2019-02-18 12:00:00+00:00,0.07285179794513659,0.11429013674300086,6
2019-02-19 12:00:00+00:00,0.037539111483931915,0.1194692136128492,6
2019-02-20 12:00:00+00:00,0.009451990165174869,0.11460858959939511,6
2019-02-21 12:00:00+00:00,-0.050701323379924945,0.10940928200771836,6
2019-02-22 12:00:00+00:00,-0.041586427775831075,0.10878282314835548,6
2019-02-23 12:00:00+00:00,0.020082769655420357,0.10682510319311633,6
2019-02-24 12:00:00+00:00,-0.005178025373479175,0.10104558433563428,6
2019-02-25 12:00:00+00:00,-0.014841516643173439,0.09230457587837602,6
2019-02-26 12:00:00+00:00,-0.015719659723983384,0.09070068419974558,6
2019-02-27 12:00:00+00:00,-0.013443672547582107,0.08927451231485953,6
2019-02-28 12:00:00+00:00,0.020010490855121212,0.08389603805303905,6
2019-03-01 12:00:00+00:00,-0.022230289261570526,0.08384183013366964,6
2019-03-02 12:00:00+00:00,0.007573457606383827,0.08167647723896153,6
2019-03-03 12:00:00+00:00,-0.017771808858834944,0.08183609603426079,6
2019-03-04 12:00:00+00:00,-0.0259830454373419,0.07767536826441958,6
2019-03-05 12:00:00+00:00,-0.01064458475505199,0.064227996474596,6
2019-03-06 12:00:00+00:00,-0.009391834681892626,0.06053616718922079,6
2019-03-07 12:00:00+00:00,-0.016003468052324207,0.07764132029405246,6
2019-03-08 12:00:00+00:00,0.008542941306309679,0.08352858781152632,6
2019-03-09 12:00:00+00:00,-0.01586890450177976,0.08418785981161991,6
2019-03-10 12:00:00+00:00,0.004670577083426288,0.06456755127839339,6
2019-03-11 12:00:00+00:00,0.002367696009731827,0.07610338395830517,6
2019-03-12 12:00:00+00:00,0.015787488579209908,0.06902020352877757,6
2019-03-13 12:00:00+00:00,0.024473869886069054,0.07417232840301599,6
2019-03-14 12:00:00+00:00,0.03631660876162759,0.06955403659067842,6
2019-03-15 12:00:00+00:00,0.025003734903140118,0.07725372308788192,6
2019-03-16 12:00:00+00:00,0.05383713490365401,0.07766025959970056,6
2019-03-17 12:00:00+00:00,0.023499722483847695,0.0884919999384025,6
2019-03-18 12:00:00+00:00,-0.020365857487983842,0.08854908258071355,6
2019-03-19 12:00:00+00:00,0.012729922036381324,0.08984989392066114,6
2019-03-20 12:00:00+00:00,0.03524827979912784,0.09363812670547156,6
2019-03-21 12:00:00+00:00,-0.025437544592793054,0.09048299279672457,6
2019-03-22 12:00:00+00:00,-0.040987327832237276,0.09356955545174525,6
2019-03-23 12:00:00+00:00,0.04027877768810189,0.08040216715506904,6
2019-03-24 12:00:00+00:00,-0.02233839942035019,0.08413632133673812,6
2019-03-25 12:00:00+00:00,0.03335587194648646,0.08274011056973847,6
2019-03-26 12:00:00+00:00,0.028136848796739913,0.09022218214611936,6
2019-03-27 12:00:00+00:00,-0.006393896487306361,0.09540963074582175,6
2019-03-28 12:00:00+00:00,-0.012244952432484359,0.09775798000186342,6
2019-03-29 12:00:00+00:00,-0.031708618666045296,0.09825949845402135,6
2019-03-30 12:00:00+00:00,0.07681072453683058,0.10353034257506531,6
2019-03-31 12:00:00+00:00,0.01709937346565284,0.09993500701545421,6
2019-04-01 12:00:00+00:00,-0.02107697130013205,0.09714006519593929,6
2019-04-02 12:00:00+00:00,0.013903481609675068,0.0979218024785541,6
2019-04-03 12:00:00+00:00,0.0039578845144303595,0.10097025789787206,6
2019-04-04 12:00:00+00:00,0.03003943901571207,0.09944696464500791,6
2019-04-05 12:00:00+00:00,0.03961399683200732,0.09814843700727693,6
2019-04-06 12:00:00+00:00,0.043528116065105045,0.09463646236967609,6
2019-04-07 12:00:00+00:00,0.024661217894415305,0.09102769313443983,6
2019-04-08 12:00:00+00:00,-0.012367351514266182,0.08953725261867608,6
2019-04-09 12:00:00+00:00,0.057750753179656625,0.0854208130738851,6
2019-04-10 12:00:00+00:00,0.0005484700637231407,0.08776649496623655,6
2019-04-11 12:00:00+00:00,0.03546431269462086,0.09068163398396471,6
2019-04-12 12:00:00+00:00,-0.02483027646344529,0.08530082416245238,6
2019-04-13 12:00:00+00:00,0.020184174188716732,0.09281850991835004,6
2019-04-14 12:00:00+00:00,-0.029310923816753525,0.09105409702469265,6
2019-04-15 12:00:00+00:00,0.03964634963998596,0.09085927771229792,6
2019-04-16 12:00:00+00:00,0.06434681038737372,0.09108850788814504,6
2019-04-17 12:00:00+00:00,0.06174026367192568,0.08845909208783362,6
2019-04-18 12:00:00+00:00,0.017193523522523305,0.09191564085776086,6
2019-04-19 12:00:00+00:00,0.08093871655390099,0.09259610380999281,6
2019-04-20 12:00:00+00:00,0.06906523744486512,0.09840248651242063,6
2019-04-21 12:00:00+00:00,0.06810098761778327,0.09786449221882752,6
2019-04-22 12:00:00+00:00,0.09158817493321912,0.09358796392785501,6
2019-04-23 12:00:00+00:00,0.06523050612400898,0.09626899252164509,6
2019-04-24 12:00:00+00:00,0.0749259791375512,0.0891662625997575,6
2019-04-25 12:00:00+00:00,0.03011527459311048,0.0886267865559813,6
2019-04-26 12:00:00+00:00,0.05211665265961188,0.08663805712037949,6
2019-04-27 12:00:00+00:00,0.04484826091198776,0.09173444207110378,6
2019-04-28 12:00:00+00:00,0.09835811041192889,0.0947514992500262,6
2019-04-29 12:00:00+00:00,0.08919062596292751,0.09163664034643812,6
2019-04-30 12:00:00+00:00,0.01629904076411352,0.08428622265206723,6
2019-05-01 12:00:00+00:00,0.006163745761475112,0.09746337573590287,6
2019-05-02 12:00:00+00:00,0.01876675898797543,0.07903684789497692,6
2019-05-03 12:00:00+00:00,-0.006024552022817163,0.0766189997960017,6
2019-05-04 12:00:00+00:00,-0.0178348967907435,0.07818010997832982,6
2019-05-05 12:00:00+00:00,-0.03463194995512105,0.0784057256318795,6
2019-05-06 12:00:00+00:00,-0.01948419838041371,0.08915301817043615,6
2019-05-07 12:00:00+00:00,-0.0005743888522247513,0.08652552664859617,6
2019-05-08 12:00:00+00:00,0.04683218395006895,0.08640536352336005,6
2019-05-09 12:00:00+00:00,0.027982282036673623,0.08879256950523919,6
2019-05-10 12:00:00+00:00,0.04344731394883935,0.09635477838956805,6
2019-05-11 12:00:00+00:00,0.0568457287834642,0.09670892634544752,6
2019-05-12 12:00:00+00:00,0.03196545636856077,0.0874993544727171,6
2019-05-13 12:00:00+00:00,0.024353445605806642,0.09219750515037944,6
2019-05-14 12:00:00+00:00,0.022438329330543277,0.09223174491494396,6
2019-05-15 12:00:00+00:00,0.00343840870357427,0.10057859301594885,6
2019-05-16 12:00:00+00:00,0.05668938745240268,0.09242961667895315,6
2019-05-17 12:00:00+00:00,0.039918252831679824,0.08968879990386344,6
2019-05-18 12:00:00+00:00,0.07230314338987298,0.08309137876948576,6
2019-05-19 12:00:00+00:00,0.016950557148746,0.08061691937488635,6
2019-05-20 12:00:00+00:00,0.05566146158148106,0.089915506563884,6
2019-05-21 12:00:00+00:00,0.022209751741763574,0.09500364984599459,6
2019-05-22 12:00:00+00:00,0.022354372571190242,0.09174217021331944,6
2019-05-23 12:00:00+00:00,0.012132417359714747,0.09397754804392472,6
2019-05-24 12:00:00+00:00,-6.847950982408969e-05,0.08318734859914384,6
2019-05-25 12:00:00+00:00,0.04673410280842818,0.0757919005226889,6
2019-05-26 12:00:00+00:00,-0.03715443417469849,0.08596439264815978,6
2019-05-27 12:00:00+00:00,-0.009565915836171895,0.09316797470077405,6
2019-05-28 12:00:00+00:00,-0.0010836944697841639,0.10062896358764155,6
2019-05-29 12:00:00+00:00,-0.009064256515409803,0.08997281008717276,6
2019-05-30 12:00:00+00:00,-0.05006338227193383,0.08893747628515063,6
2019-05-31 12:00:00+00:00,-0.027636213530002323,0.08162170000791565,6
2019-06-01 12:00:00+00:00,-0.03394016827876615,0.08805524925024491,6
2019-06-02 12:00:00+00:00,-0.04923923448145757,0.08071595895000622,6
2019-06-03 12:00:00+00:00,0.008844094756407933,0.06963340634050254,6
2019-06-04 12:00:00+00:00,-0.015552408442226922,0.07511729398190933,6
2019-06-05 12:00:00+00:00,-0.007201989400374448,0.07595563457876095,6
2019-06-06 12:00:00+00:00,-0.008285094928798843,0.07985801780332542,6
2019-06-07 12:00:00+00:00,-0.010515574900804923,0.07696110424835738,6
2019-06-08 12:00:00+00:00,-0.033071821379729756,0.07780759924233448,6
2019-06-09 12:00:00+00:00,-0.0272466238658144,0.08972665276907124,6
2019-06-10 12:00:00+00:00,-0.0427948023699923,0.0816227838759872,6
2019-06-11 12:00:00+00:00,-0.023392921567591596,0.07484794276181922,6
2019-06-12 12:00:00+00:00,0.002570256160529469,0.0725405818529074,6
2019-06-13 12:00:00+00:00,-0.011640617600258772,0.06711211870999301,6
2019-06-14 12:00:00+00:00,-0.014246117002666973,0.07106341755684156,6
2019-06-15 12:00:00+00:00,-0.028686420989080978,0.07334002170481431,6
2019-06-16 12:00:00+00:00,-0.008001786925182188,0.06097536958932941,6
2019-06-17 12:00:00+00:00,-0.016010291900142613,0.06390310942958946,6
2019-06-18 12:00:00+00:00,-0.00356393462178743,0.06676231585528113,6
2019-06-19 12:00:00+00:00,-0.008372494476396519,0.07156614706797552,6
2019-06-20 12:00:00+00:00,-0.013058148298629422,0.06830880297395518,6
2019-06-21 12:00:00+00:00,-0.004911491886701493,0.07022036913104923,6
2019-06-22 12:00:00+00:00,0.024889738748335905,0.07763305029678753,6
2019-06-23 12:00:00+00:00,0.008413576342582706,0.06965527695451913,6
2019-06-24 12:00:00+00:00,0.0031656493615023107,0.07675527271165256,6
2019-06-25 12:00:00+00:00,-0.014207353682575821,0.06282036882742202,6
2019-06-26 12:00:00+00:00,-0.008782534993088514,0.06421396284372022,6
2019-06-27 12:00:00+00:00,-0.008179826791677119,0.06467526959320995,6
2019-06-28 12:00:00+00:00,-0.008430152982415373,0.06795858440228,6
2019-06-29 12:00:00+00:00,0.00556632526312675,0.07792604892430113,6
2019-06-30 12:00:00+00:00,0.032423171290243705,0.08969751514948578,6
2019-07-01 12:00:00+00:00,0.012240055771665996,0.08892478656825942,6
2019-07-02 12:00:00+00:00,0.0013663124502440386,0.09606165266899834,6
2019-07-03 12:00:00+00:00,0.024187329042105493,0.10904174635918129,6
2019-07-04 12:00:00+00:00,0.06843699617188681,0.0994166386081203,6
2019-07-05 12:00:00+00:00,0.041753134274503986,0.10532288624672559,6
2019-07-06 12:00:00+00:00,-0.003043347646448077,0.1155698505194049,6
2019-07-07 12:00:00+00:00,-0.003046683642380988,0.10269102663990724,6
2019-07-08 12:00:00+00:00,0.05349519701014236,0.10555957711612739,6
2019-07-09 12:00:00+00:00,0.030510169688131406,0.10983552715544798,6
2019-07-10 12:00:00+00:00,0.030743616647684473,0.1125367031893688,6
2019-07-11 12:00:00+00:00,0.014908141111544808,0.10814319317680146,6
2019-07-12 12:00:00+00:00,-0.04999245136206155,0.09573420743067328,6
2019-07-13 12:00:00+00:00,-0.03362491322022112,0.10242804591054118,6
2019-07-14 12:00:00+00:00,-0.07220485156441081,0.10973470453436296,6
2019-07-15 12:00:00+00:00,-0.03138087313956734,0.10308582191941465,6
2019-07-16 12:00:00+00:00,-0.03264038980775124,0.11309591274579989,6
2019-07-17 12:00:00+00:00,-0.03667153109692514,0.1169415041177197,6
2019-07-18 12:00:00+00:00,-0.04434526271128389,0.11354896526503512,6
2019-07-19 12:00:00+00:00,0.021476489491130218,0.12088983669817026,6
2019-07-20 12:00:00+00:00,-0.02367826130955669,0.11554286980861554,6
2019-07-21 12:00:00+00:00,0.020704619101003074,0.10810015014188822,6
2019-07-22 12:00:00+00:00,0.008218881617466213,0.10659778227057398,6
2019-07-23 12:00:00+00:00,-0.019292367183275032,0.10047153434038875,6
2019-07-24 12:00:00+00:00,0.02710195110669653,0.10615756621376782,6
2019-07-25 12:00:00+00:00,0.03754566607211429,0.10228378641286409,6
2019-07-26 12:00:00+00:00,-0.01943711965803977,0.1014422940053678,6
2019-07-27 12:00:00+00:00,0.018740534510125115,0.09749398922440856,6
2019-07-28 12:00:00+00:00,0.011137373837023849,0.10094389991556765,6
2019-07-29 12:00:00+00:00,-0.008627211312700658,0.09810103255587985,6
2019-07-30 12:00:00+00:00,-0.08837662371122781,0.10358904504778901,6
2019-07-31 12:00:00+00:00,0.00044062340834542286,0.10088457739320848,6
2019-08-01 12:00:00+00:00,-0.04831975816208798,0.09072409655332687,6
2019-08-02 12:00:00+00:00,-0.042928304539107454,0.09500415104799786,6
2019-08-03 12:00:00+00:00,-0.011814024912095334,0.0953869135346407,6
2019-08-04 12:00:00+00:00,-0.04585974436992514,0.09518446652583681,6
2019-08-05 12:00:00+00:00,-0.07565375135954469,0.10453879366590133,6
2019-08-06 12:00:00+00:00,-0.07356820293802005,0.10321311061145298,6
2019-08-07 12:00:00+00:00,-0.032151141296968375,0.09575511614106648,6
2019-08-08 12:00:00+00:00,-0.01164802884512363,0.09626310170129469,6
2019-08-09 12:00:00+00:00,-0.03480423143640077,0.09718239491324356,6
2019-08-10 12:00:00+00:00,0.005815357119043991,0.09809265875152377,6
2019-08-11 12:00:00+00:00,0.018350928832690388,0.09886921483390484,6
2019-08-12 12:00:00+00:00,-0.02046817304029778,0.09351755420587303,6
2019-08-13 12:00:00+00:00,0.02242053235269674,0.10063698273329856,6
2019-08-14 12:00:00+00:00,0.017360872783333408,0.09645579297872535,6
2019-08-15 12:00:00+00:00,0.03916099407684347,0.09531568990155082,6
2019-08-16 12:00:00+00:00,0.052409807880158546,0.09108796582604581,6
2019-08-17 12:00:00+00:00,0.059859411549091586,0.09243874398680045,6
2019-08-18 12:00:00+00:00,0.05143156013083214,0.08818533680692649,6
2019-08-19 12:00:00+00:00,0.03402779123147131,0.08263717293573083,6
2019-08-20 12:00:00+00:00,0.03324218023549933,0.07482932759884439,6
2019-08-21 12:00:00+00:00,0.012821199509874039,0.07796764582571529,6
2019-08-22 12:00:00+00:00,-0.00126617064650117,0.083255928164827,6
2019-08-23 12:00:00+00:00,0.00047625725027752836,0.09041074180333161,6
2019-08-24 12:00:00+00:00,-0.016615852403938654,0.09042958418295609,6
2019-08-25 12:00:00+00:00,0.03915776109558163,0.09545881729276168,6
2019-08-26 12:00:00+00:00,0.03912465295551122,0.08904670917871509,6
2019-08-27 12:00:00+00:00,0.009230493540592988,0.0816156075071859,6
2019-08-28 12:00:00+00:00,-0.005467182258270922,0.07695805399099188,6
2019-08-29 12:00:00+00:00,-0.013683994004876786,0.08932194858384118,6
2019-08-30 12:00:00+00:00,-0.02099363649155047,0.0893186951133342,6
2019-08-31 12:00:00+00:00,-0.0011717488082302744,0.08710425427516466,6
2019-09-01 12:00:00+00:00,0.02133281775346963,0.083310552464061,6
2019-09-02 12:00:00+00:00,0.0199763154288285,0.07529754092600537,6
2019-09-03 12:00:00+00:00,0.0037172443465601384,0.07466833542473696,6
2019-09-04 12:00:00+00:00,0.0069129662796554425,0.08389253849910315,6
2019-09-05 12:00:00+00:00,0.027322613695570347,0.07669053700350976,6
2019-09-06 12:00:00+00:00,-0.016342463490176668,0.07233133870875785,6
2019-09-07 12:00:00+00:00,0.0041846113378920914,0.08941034044617373,6
2019-09-08 12:00:00+00:00,0.03542753130480906,0.0971580863072143,6
2019-09-09 12:00:00+00:00,0.016164945718968753,0.09041082686693822,6
2019-09-10 12:00:00+00:00,0.00876042375205038,0.09635126580189791,6
2019-09-11 12:00:00+00:00,0.017780680658932523,0.09601774989057553,6
2019-09-12 12:00:00+00:00,-0.006746992617869471,0.10712888008432744,6
2019-09-13 12:00:00+00:00,-0.07519599732288254,0.10149454776820169,6
2019-09-14 12:00:00+00:00,-0.03287762667079383,0.0993380670358791,6
2019-09-15 12:00:00+00:00,-0.022180305324829182,0.09845751521177828,6
2019-09-16 12:00:00+00:00,-0.02001954570511589,0.09511488494891054,6
2019-09-17 12:00:00+00:00,-0.08136415617748659,0.09942016350548374,6
2019-09-18 12:00:00+00:00,-0.05322453078151589,0.09653273785781503,6
2019-09-19 12:00:00+00:00,-0.04939078926875374,0.09678736073870622,6
2019-09-20 12:00:00+00:00,-0.05238866681340105,0.09250033033897904,6
2019-09-21 12:00:00+00:00,-0.015582613172565596,0.09151895237399343,6
2019-09-22 12:00:00+00:00,0.001895832249427688,0.09115189949166866,6
2019-09-23 12:00:00+00:00,-0.08670789285505633,0.0942766067730744,6
2019-09-24 12:00:00+00:00,-0.0027548148506656286,0.09273120807627797,6
2019-09-25 12:00:00+00:00,-0.025313951140611978,0.10417987479229752,6
2019-09-26 12:00:00+00:00,0.00399998214551938,0.09528549975127243,6
2019-09-27 12:00:00+00:00,0.022713142528265038,0.08997695990212067,6
2019-09-28 12:00:00+00:00,-0.03247414802055768,0.09126408648422293,6
2019-09-29 12:00:00+00:00,0.002338625792772743,0.0890010469094232,6
2019-09-30 12:00:00+00:00,-0.001469185261665067,0.09763081083758393,6
2019-10-01 12:00:00+00:00,0.028384465487918273,0.08381839507010652,6
2019-10-02 12:00:00+00:00,0.0296179656600201,0.08405013825087716,6
2019-10-03 12:00:00+00:00,-0.017547724915590812,0.0892512746216502,6
2019-10-04 12:00:00+00:00,0.0076196028079493685,0.09657161907052937,6
2019-10-05 12:00:00+00:00,0.008261755969768535,0.09803535683148219,6
2019-10-06 12:00:00+00:00,0.0013172676028503664,0.10394374795592619,6
2019-10-07 12:00:00+00:00,-0.02106153856675591,0.09659706370164385,6
2019-10-08 12:00:00+00:00,0.032690169156305446,0.09343217282489448,6
2019-10-09 12:00:00+00:00,-0.01739894995197433,0.09163575765620793,6
2019-10-10 12:00:00+00:00,-0.0020414464007369056,0.08357144273132708,6
2019-10-11 12:00:00+00:00,-0.012204551306944355,0.08280089537023043,6
2019-10-12 12:00:00+00:00,-0.005598290765327506,0.06783927086422853,6
2019-10-13 12:00:00+00:00,0.01446200294363651,0.07022117574184741,6
2019-10-14 12:00:00+00:00,0.007180700531051428,0.06884512187920488,6
2019-10-15 12:00:00+00:00,0.0063247984261477225,0.0670248324028903,6
2019-10-16 12:00:00+00:00,0.017396096269214664,0.05704399030589621,6
2019-10-17 12:00:00+00:00,0.002239619806285658,0.0633758345234518,6
2019-10-18 12:00:00+00:00,0.014766630080762224,0.07453981117540308,6
2019-10-19 12:00:00+00:00,0.0046444627592294885,0.07202599423269868,6
2019-10-20 12:00:00+00:00,0.02265286587901959,0.07113591766496433,6
2019-10-21 12:00:00+00:00,0.043510464272784745,0.07633381825466516,6
2019-10-22 12:00:00+00:00,0.03836506685105865,0.08436443089108496,6
2019-10-23 12:00:00+00:00,0.04525545396045869,0.08208128112371546,6
2019-10-24 12:00:00+00:00,0.06923029955653077,0.08218110762908563,6
2019-10-25 12:00:00+00:00,0.02969302581011522,0.08416709492485483,6
2019-10-26 12:00:00+00:00,0.06805053483704349,0.08693636498470113,6
2019-10-27 12:00:00+00:00,0.028743522874584294,0.08765900209947493,6
2019-10-28 12:00:00+00:00,0.051109035631446476,0.08902521244423074,6
2019-10-29 12:00:00+00:00,0.04631302804823002,0.09595021847249482,6
2019-10-30 12:00:00+00:00,0.025412296061312206,0.09294519057589028,6
2019-10-31 12:00:00+00:00,0.012027665280400989,0.09539459832075321,6
2019-11-01 12:00:00+00:00,0.014932075959984172,0.10079620473177912,6
2019-11-02 12:00:00+00:00,0.013023064685198045,0.10291155235160449,6
2019-11-03 12:00:00+00:00,-0.02707277499366254,0.10257533986989432,6
2019-11-04 12:00:00+00:00,-0.010340574907798387,0.09948782451703835,6
2019-11-05 12:00:00+00:00,-0.04380003826071504,0.10010052680398343,6
2019-11-06 12:00:00+00:00,-0.008433251259501335,0.09779500529044748,6
2019-11-07 12:00:00+00:00,0.016388102915444788,0.09617597719548038,6
2019-11-08 12:00:00+00:00,-0.003509529465768375,0.09875593970137754,6
2019-11-09 12:00:00+00:00,-0.06648716290371122,0.09789045623642023,6
2019-11-10 12:00:00+00:00,-0.06907854328169968,0.09258326773649109,6
2019-11-11 12:00:00+00:00,-0.08067084276475088,0.0920240496435737,6
2019-11-12 12:00:00+00:00,-0.07582697593723554,0.0936511910810916,6
2019-11-13 12:00:00+00:00,-0.11762195510599349,0.09791249437977816,6
2019-11-14 12:00:00+00:00,-0.06873644335678158,0.09725486739177717,6
2019-11-15 12:00:00+00:00,-0.024430884394441053,0.10099370472686292,6
2019-11-16 12:00:00+00:00,-0.0351108503254668,0.09758418130590847,6
2019-11-17 12:00:00+00:00,-0.031792438413223434,0.0975318477740655,6
2019-11-18 12:00:00+00:00,-0.005639673668675079,0.08846677284242997,6
2019-11-19 12:00:00+00:00,-0.024161120090701288,0.07786206014495625,6
2019-11-20 12:00:00+00:00,-0.03841569682262049,0.07620206418431694,6
2019-11-21 12:00:00+00:00,-0.021277479504460458,0.0683544800052038,6
2019-11-22 12:00:00+00:00,0.009213666684383158,0.07113901902266898,6
2019-11-23 12:00:00+00:00,0.009752479284035854,0.0698621972567701,6
2019-11-24 12:00:00+00:00,-0.00785541751149164,0.06480619910581643,6
2019-11-25 12:00:00+00:00,0.02337267019978647,0.05865173403860917,6
2019-11-26 12:00:00+00:00,-0.012218246277169836,0.05725260445282653,6
2019-11-27 12:00:00+00:00,0.003164314402326765,0.055376876005305234,6
2019-11-28 12:00:00+00:00,0.008913054497663974,0.057577387598598054,6
2019-11-29 12:00:00+00:00,0.002691510389674184,0.057447148301850506,6
2019-11-30 12:00:00+00:00,-0.0013529166844807488,0.054387268837686936,6
2019-12-01 12:00:00+00:00,-0.013033836804543205,0.058802159432659824,6
2019-12-02 12:00:00+00:00,-0.02241308366760071,0.06021679242375884,6
2019-12-03 12:00:00+00:00,-0.010015599346756833,0.053430918852183956,6
2019-12-04 12:00:00+00:00,-0.01258385538570254,0.058777811118442366,6
2019-12-05 12:00:00+00:00,-0.024198053880327815,0.058033789283055144,6
2019-12-06 12:00:00+00:00,-0.04448602335093017,0.06393576800208725,6
2019-12-07 12:00:00+00:00,0.0068505838674439365,0.06517900345384686,6
2019-12-08 12:00:00+00:00,-0.012114008917062062,0.06132424059621374,6
2019-12-09 12:00:00+00:00,-0.019338159004477603,0.07720696645063159,6
2019-12-10 12:00:00+00:00,0.01601322145877674,0.07470656884372484,6
2019-12-11 12:00:00+00:00,-0.019661410420873448,0.07955759415393293,6
2019-12-12 12:00:00+00:00,0.006733365063941063,0.07203693698148794,6
2019-12-13 12:00:00+00:00,0.025886265650430524,0.08704475439918347,6
2019-12-14 12:00:00+00:00,0.0118070298463351,0.08641829714911863,6
2019-12-15 12:00:00+00:00,-0.007667700521179806,0.09704702537109378,3
2019-12-16 12:00:00+00:00,-0.04373223529167574,0.09629960175479774,3
2019-12-17 12:00:00+00:00,-0.04579949292114244,0.10335691754651048,3
2019-12-18 12:00:00+00:00,-0.030232564684368916,0.1148368812927158,3
2019-12-19 12:00:00+00:00,-0.03275996986004083,0.1175556228158563,3
2019-12-20 12:00:00+00:00,-0.031029208388531813,0.11476982028351,3
